url,origin,name,lang,hasParts,materia,image
http://www.wikidata.org/entity/Q16983167,Germany,漢堡扒,yue,{'牛扒'},{''},
http://www.wikidata.org/entity/Q1124851,Germany,Käsespätzle,de,"{'Käse, Spätzle, Röstzwiebeln'}",{''},
http://www.wikidata.org/entity/Q152526,Germany,Μπερλίνερ,el,"{'αυγό (τρόφιμο), Μαγειρικό λάδι, Γέμιση'}",{''},
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,fr,"{'farine, marmelade'}",{''},
http://www.wikidata.org/entity/Q17103699,Germany,Bastoncini di zucchero,it,{'zucchero'},{'zucchero'},
http://www.wikidata.org/entity/Q1827035,Germany,леща,bg,"{'вода, Подправка'}",{''},
http://www.wikidata.org/entity/Q17103699,Germany,拐杖糖,zh-hans,{'食糖'},{'食糖'},
http://www.wikidata.org/entity/Q154166,Germany,Капуста квашаная,be,"{'капуста белакачанная, Малочная кіслата'}","{'вада, капуста белакачанная, галіт'}",
http://www.wikidata.org/entity/Q1018075,Germany,Բուտերբրոդ,hy,"{'հաց, կարագ'}","{'կարագ, հաց'}",
http://www.wikidata.org/entity/Q19028,Germany,Torta de la Selva Negra,es,{'pastel de chocolate'},"{'cereza, pastel de chocolate, Kirsch, Nata montada'}",
http://www.wikidata.org/entity/Q1827035,Germany,سوپ عدس,fa,"{'آب, ادویه'}",{''},
http://www.wikidata.org/entity/Q57223,Germany,Christstollen,hu,{'Kandírozás'},{''},
http://www.wikidata.org/entity/Q152526,Germany,ბერლინერი (ფუნთუშა),ka,{'კვერცხი'},{''},
http://www.wikidata.org/entity/Q314529,Germany,Hasenpfeffer,de,"{'Kaninchen, Hase'}",{''},
http://www.wikidata.org/entity/Q314529,Germany,Hasenpfeffer,hu,{'nyúl'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,Банкуха,be,{'мука'},{''},
http://www.wikidata.org/entity/Q12964402,Germany,Guminukas,lt,{'Želatina'},{''},
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,gl,"{'Salchicha, curry en po'}",{''},
http://www.wikidata.org/entity/Q176063,Germany,德國咖哩香腸,zh,"{'肉腸, 咖喱粉, 咖哩番茄醬'}",{''},
http://www.wikidata.org/entity/Q16242003,Germany,Radiokaka,sv,"{'choklad, småkaka, smör, mandel'}","{'choklad, kex, smör, mandel'}",
http://www.wikidata.org/entity/Q1187678,Germany,Brända mandlar,sv,"{'socker, mandel'}",{''},
http://www.wikidata.org/entity/Q258279,Germany,Frittatensuppe,pt,{'caldo'},{''},
http://www.wikidata.org/entity/Q7334640,Germany,Rinderbraten,de,{'Oberschale'},{'Rindfleisch'},
http://www.wikidata.org/entity/Q315508,Germany,Kolbasali salat,uz,"{'Sirka, Kolbasa'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,തക്കാളി സൂപ്പ്,ml,{'തക്കാളി'},{''},
http://www.wikidata.org/entity/Q1124851,Germany,Kaasspotzn,bar,"{'Kaas, Spazlen'}",{''},
http://www.wikidata.org/entity/Q315508,Germany,Вурстсалат,uk,"{'оцет, ковбаса, цибуля'}",{''},
http://www.wikidata.org/entity/Q831381,Germany,Bethmännchen,de,{'Marzipan'},{''},
http://www.wikidata.org/entity/Q3886934,Germany,Bánh Śląskie,vi,"{'Khoai tây nghiền, bột mì'}",{''},
http://www.wikidata.org/entity/Q154166,Germany,crauti,it,"{'cavolo cappuccio, acido lattico'}","{'acqua, sale da cucina, cavolo cappuccio'}",
http://www.wikidata.org/entity/Q2098139,Germany,Kringle,it,"{'farina di grano, farina di segale'}",{''},
http://www.wikidata.org/entity/Q154166,Germany,Թթու դրած կաղամբ,hy,"{'կաղամբ, Կաթնաթթու'}","{'ջուր, կաղամբ, սեղանի աղ'}",
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,id,"{'tepung, marmalade'}",{''},
http://www.wikidata.org/entity/Q896508,Germany,ガイスブルガー・マルシュ,ja,{'食肉'},{''},
http://www.wikidata.org/entity/Q2098139,Germany,Kringle,jv,{'Glepung gandum'},{''},
http://www.wikidata.org/entity/Q1559781,Germany,Götterspeise,de,{'Gelatine'},{''},
http://www.wikidata.org/entity/Q152964,Germany,bramborový salát,cs,{'brambor'},{'brambor'},
http://www.wikidata.org/entity/Q2595324,Germany,Wurstbrot,nl,{'brood'},"{'brood, worst'}",
http://www.wikidata.org/entity/Q837207,Germany,pompernikkel,nl,{'roggemeel'},{''},
http://www.wikidata.org/entity/Q3886934,Germany,Schlesische Kartoffelklöße,de,"{'Kartoffelpüree, Weizenmehl'}",{''},
http://www.wikidata.org/entity/Q19028,Germany,forêt noire,fr,{'gâteau au chocolat'},"{'cerise, gâteau au chocolat, kirsch, crème fouettée'}",
http://www.wikidata.org/entity/Q533210,Germany,Rulnudeloj,eo,{'faruno'},{''},
http://www.wikidata.org/entity/Q514526,Germany,саксонские творожники,ru,"{'изюм, кварк, тесто'}",{''},
http://www.wikidata.org/entity/Q152526,Germany,Berliner,sv,"{'ägg, matolja, Köttfärs'}",{''},
http://www.wikidata.org/entity/Q22976,Germany,Дампфнудель,ru,"{'мука, британский мармелад'}",{''},
http://www.wikidata.org/entity/Q2740122,Germany,לבקוכן,he,{'דבש'},{''},
http://www.wikidata.org/entity/Q154166,Germany,sauerkraut,da,"{'hvidkål, mælkesyre'}","{'vand, salt, hvidkål'}",
http://www.wikidata.org/entity/Q878318,Germany,結婚湯 (德國),zh,{'清汤'},{''},
http://www.wikidata.org/entity/Q32977,Germany,도미노슈타인,ko,{'레프쿠헨'},{''},
http://www.wikidata.org/entity/Q1124851,Germany,เคเซอชเป็ทซ์เลอ,th,"{'เนยแข็ง, ชเป็ทซ์เลอ'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,Supë krem - domate,sq,{'domate'},{''},
http://www.wikidata.org/entity/Q451645,Germany,Streuselkuchen,pt,{'Streusel'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,Baumkūkėns,sgs,{'Miltā'},{''},
http://www.wikidata.org/entity/Q831381,Germany,Bethmännchen,nl,{'marsepein'},{''},
http://www.wikidata.org/entity/Q878318,Germany,Hochzeitssuppe,id,{'kaldu'},{''},
http://www.wikidata.org/entity/Q284738,Germany,شبغتس إيباك,ar,"{'طحين, دهن'}",{''},
http://www.wikidata.org/entity/Q152964,Germany,salade de pommes de terre,fr,{'pomme de terre'},{'pomme de terre'},
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,id,"{'Sosis, bubuk kari'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,Heortæppelbroþ,ang,{'Heortæppel'},{''},
http://www.wikidata.org/entity/Q683080,Germany,Fischbrötchen,nl,"{'broodje, vis'}",{''},
http://www.wikidata.org/entity/Q154166,Germany,sauerkraut,en-gb,{'cabbage'},"{'water, cabbage, salt'}",
http://www.wikidata.org/entity/Q2740122,Germany,lebkuchen,pt,{'mel'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,Spettekaka,da,{'mel'},{''},
http://www.wikidata.org/entity/Q329052,Germany,Hyllebærsuppe,nb,{'hyllebær (sorte)'},{''},
http://www.wikidata.org/entity/Q16983167,Germany,hamburger di manzo,it,{'bistecca di bovino'},{''},
http://www.wikidata.org/entity/Q314529,Germany,Hasenpfeffer,tr,{'Ada tavşanı'},{''},
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,it,"{'insaccato, curry'}",{''},
http://www.wikidata.org/entity/Q1827035,Germany,Linsensuppe,de,"{'Wasser, Gewürz, Linse'}",{''},
http://www.wikidata.org/entity/Q251521,Germany,Prinzregententorte,de,{'Biskuitmasse'},{''},
http://www.wikidata.org/entity/Q152526,Germany,德國冬甩,yue,"{'蛋, 釀, 食油'}",{''},
http://www.wikidata.org/entity/Q2595324,Germany,Wurstbrot,en,{'bread'},"{'bread, sausage'}",
http://www.wikidata.org/entity/Q154166,Germany,кисела зелја,mk,"{'Зелка, Млечна киселина'}","{'Зелка, вода, сол'}",
http://www.wikidata.org/entity/Q533210,Germany,Schupfnudel,uk,{'борошно'},{''},
http://www.wikidata.org/entity/Q17103699,Germany,Карамельна тростина,uk,{'цукор'},{'цукор'},
http://www.wikidata.org/entity/Q1739802,Germany,котловое мясо,ru,{'свинина'},{''},
http://www.wikidata.org/entity/Q1739802,Germany,ケッセルフライシュ,ja,{'豚肉'},{''},
http://www.wikidata.org/entity/Q1827035,Germany,Mərcimək şorbası,az,"{'su, Sous'}",{''},
http://www.wikidata.org/entity/Q831381,Germany,μπέτμανχεν,el,{'αμυγδαλόπαστα'},{''},
http://www.wikidata.org/entity/Q831381,Germany,Бетменхен,ru,{'марципан'},{''},
http://www.wikidata.org/entity/Q3886934,Germany,Kluski śląskie,pl,"{'purée ziemniaczane, mąka pszenna'}",{''},
http://www.wikidata.org/entity/Q316244,Germany,Pickert,fr,{'pomme de terre'},{''},
http://www.wikidata.org/entity/Q531970,Germany,Welfenspeise,es,{'leche'},{''},
http://www.wikidata.org/entity/Q451645,Germany,штрейзелькухен,ru,{'Кондитерская крошка'},{''},
http://www.wikidata.org/entity/Q19028,Germany,Шварцвалд торта,sr,{'чоколадни колач'},"{'трешња, чоколадни колач, Шлаг'}",
http://www.wikidata.org/entity/Q57223,Germany,штоллен,ru,{'засахаренные фрукты'},{''},
http://www.wikidata.org/entity/Q1066260,Germany,Sopa de tomate,es,{'tomate'},{''},
http://www.wikidata.org/entity/Q19028,Germany,Шварцвальд,ru,{'шоколадный пирог'},"{'вишня, шоколадный пирог, Киршвассер, взбитые сливки'}",
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,sk,"{'Klobása, korenie kari'}",{''},
http://www.wikidata.org/entity/Q878765,Germany,шницель по-гольштейнски,ru,{'телятина'},{''},
http://www.wikidata.org/entity/Q1187678,Germany,Gebrannte Mandeln,de,"{'Zucker, Mandel'}",{''},
http://www.wikidata.org/entity/Q2740122,Germany,lebkuchen,it,{'miele'},{''},
http://www.wikidata.org/entity/Q152964,Germany,Zemiakový šalát,sk,{'zemiak'},{'zemiak'},
http://www.wikidata.org/entity/Q57223,Germany,Christstollen,de,{'Kandieren'},{''},
http://www.wikidata.org/entity/Q21809695,Germany,Russische Eier,de,{'Ei'},{''},
http://www.wikidata.org/entity/Q251521,Germany,Prinzregententorte,es,{'bizcochuelo'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,بامکوخن,fa,{'آرد'},{''},
http://www.wikidata.org/entity/Q514526,Germany,Quarkkäulchen,fr,"{'raisin sec, pâte, quark'}",{''},
http://www.wikidata.org/entity/Q97324305,Germany,Булетте,ru,"{'свинина, говядина'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,Tomaattikeitto,fi,{'tomaatti'},{''},
http://www.wikidata.org/entity/Q2098139,Germany,Kringle,es,"{'harina de trigo, harina de centeno'}",{''},
http://www.wikidata.org/entity/Q24249983,Germany,berliner doughnut,en,{'custard'},{''},
http://www.wikidata.org/entity/Q896947,Germany,"Birnen, Bohnen und Speck",fr,{'Cûtès Peûres'},"{'haricot commun, ventre de porc, Cûtès Peûres'}",
http://www.wikidata.org/entity/Q57223,Germany,Christstollen,fr,{'fruit confit'},{''},
http://www.wikidata.org/entity/Q152964,Germany,Бульбяны салат,be,{'бульба'},{'бульба'},
http://www.wikidata.org/entity/Q1187678,Germany,بادام سوخته,fa,{'شکر'},{''},
http://www.wikidata.org/entity/Q16242003,Germany,Холодний собака,uk,"{'шоколад, печиво, масло вершкове, Мигдаль (горіх)'}","{'шоколад, Бісквіт, масло вершкове, Мигдаль (горіх)'}",
http://www.wikidata.org/entity/Q32977,Germany,Доміноштайн,uk,{'Нюрнберзький пряник'},{''},
http://www.wikidata.org/entity/Q154166,Germany,Kiseli kupus,sr-el,"{'kupus, Mliječna kiselina'}",{'kupus'},
http://www.wikidata.org/entity/Q152526,Germany,Crafons,lld,{'ula'},{''},
http://www.wikidata.org/entity/Q154166,Germany,ザワークラウト,ja,"{'キャベツ, 乳酸'}","{'水, 食塩, キャベツ'}",
http://www.wikidata.org/entity/Q152964,Germany,sałatka ziemniaczana,pl,{'ziemniak'},{'ziemniak'},
http://www.wikidata.org/entity/Q4983569,Germany,buckwheat gateau,en,{'buckwheat seed'},{''},
http://www.wikidata.org/entity/Q451645,Germany,كعكة المنثور,ar,{'ستروسل'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,bamkuchen,vi,{'bột'},{''},
http://www.wikidata.org/entity/Q829243,Germany,Дунайские волны,ru,{'мука'},"{'шоколад, сахар, сливочное масло, мука, яйцо, вишня обыкновенная, какао-порошок, масляный крем'}",
http://www.wikidata.org/entity/Q452383,Germany,marcipano de Lübeck,eo,"{'sukero, migdalpasto'}",{''},
http://www.wikidata.org/entity/Q176063,Germany,करीवुर्स्ट,hi,"{'गुलमा, करी पाउडर'}",{''},
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,es,"{'harina, mermelada'}",{''},
http://www.wikidata.org/entity/Q12964402,Germany,구미,ko,{'젤라틴'},{''},
http://www.wikidata.org/entity/Q154166,Germany,德國酸菜,zh-hk,{'乳酸'},{'水'},
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,ca,"{'farina, mermelada'}",{''},
http://www.wikidata.org/entity/Q19028,Germany,كعكة الغابة السوداء,ar,{'كعكة الشوكولاتة'},"{'كرز, كعكة الشوكولاتة, قشدة مخفوقة'}",
http://www.wikidata.org/entity/Q831381,Germany,Բեթմենխեն,hy,{'մարզիպան'},{''},
http://www.wikidata.org/entity/Q831381,Germany,Bethmännchen,it,{'marzapane'},{''},
http://www.wikidata.org/entity/Q17103699,Germany,Kending baston,tl,{'asukal'},{'asukal'},
http://www.wikidata.org/entity/Q16242003,Germany,Kalter Hund,de,"{'Schokolade, Keks, Butter, Mandel'}","{'Schokolade, Biskuit, Butter, Mandel'}",
http://www.wikidata.org/entity/Q875363,Germany,Wibele,en,{'flour'},{''},
http://www.wikidata.org/entity/Q875363,Germany,Wibele,jv,{'glepung'},{''},
http://www.wikidata.org/entity/Q57223,Germany,Štóla,cs,{'kandované ovoce'},{''},
http://www.wikidata.org/entity/Q1066260,Germany,Tomatisupp,et,{'tomat'},{''},
http://www.wikidata.org/entity/Q701327,Germany,Γκέρμκνοντελ,el,{'Μαγιά αρτοποιίας'},{''},
http://www.wikidata.org/entity/Q895678,Germany,Kottenbutter,fr,{'pain complet'},"{""beurre, viande de porc, beignet d'oignon, pain complet""}",
http://www.wikidata.org/entity/Q152964,Germany,Salad khoai tây,vi,{'củ khoai tây'},{'củ khoai tây'},
http://www.wikidata.org/entity/Q154166,Germany,德式酸菜,wuu,"{'卷心菜, 乳酸'}","{'水, 卷心菜, 食盐'}",
http://www.wikidata.org/entity/Q152964,Germany,картофельный салат,ru,{'картофель'},{'картофель'},
http://www.wikidata.org/entity/Q154166,Germany,Sauerkraut,eu,"{'Aza, Azido laktiko'}","{'Aza, ur, gatz arrunt'}",
http://www.wikidata.org/entity/Q154166,Germany,德國酸菜,zh-tw,"{'高麗菜, 乳酸'}","{'食鹽, 水, 高麗菜'}",
http://www.wikidata.org/entity/Q1066260,Germany,rajčatová polévka,cs,{'rajče'},{''},
http://www.wikidata.org/entity/Q1124851,Germany,Käsespätzle,it,"{'formaggio, spätzle, bawang goreng'}",{''},
http://www.wikidata.org/entity/Q176063,Germany,Botulus e caril,la,"{'Farcimen, Pulvis caril'}",{''},
http://www.wikidata.org/entity/Q17103699,Germany,Candy cane,en-ca,{'sugar'},{'sugar'},
http://www.wikidata.org/entity/Q16242003,Germany,Kalter Hund,es,"{'chocolate, galleta, mantequilla, almendra'}","{'chocolate, Galleta, mantequilla, almendra'}",
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,oc,{'farina'},{''},
http://www.wikidata.org/entity/Q152964,Germany,Կարտոֆիլով աղցան,hy,{'կարտոֆիլ'},{'կարտոֆիլ'},
http://www.wikidata.org/entity/Q16242003,Germany,Hedgehog slice,en,"{'chocolate, cookie, butter, almond'}","{'chocolate, biscuit, butter, almond'}",
http://www.wikidata.org/entity/Q1827035,Germany,φακόσουπα,el,"{'νερό, Μπαχαρικό'}",{''},
http://www.wikidata.org/entity/Q1018075,Germany,sviestmaize,lv,"{'maize, sviests'}","{'sviests, maize'}",
http://www.wikidata.org/entity/Q875363,Germany,Wibele,fr,{'farine'},{''},
http://www.wikidata.org/entity/Q1018075,Germany,לחם עם חמאה,he,"{'לחם, חמאה'}","{'חמאה, לחם'}",
http://www.wikidata.org/entity/Q17103699,Germany,candy cane,en,{'sugar'},{'sugar'},
http://www.wikidata.org/entity/Q683080,Germany,Fischbrötchen,fr,"{'petit pain, poisson'}",{''},
http://www.wikidata.org/entity/Q2098139,Germany,kringle,nn,"{'kveitemjøl, rugmjøl'}",{''},
http://www.wikidata.org/entity/Q451645,Germany,Στρόιζελκουχεν,el,{'στρόιζελ'},{''},
http://www.wikidata.org/entity/Q152526,Germany,Berliner,de,"{'Ei, Speiseöle, Farce, Hefeteig'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,sopa de tomate,pt,{'tomate'},{''},
http://www.wikidata.org/entity/Q16242003,Germany,Kalter Hund,fr,"{'chocolat, cookie, beurre, amande'}","{'chocolat, biscuit, beurre, amande'}",
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudla,gsw,"{'Mehl, Marmelade'}",{''},
http://www.wikidata.org/entity/Q3665589,Germany,Baumkuchen,it,"{'farina, livello'}",{''},
http://www.wikidata.org/entity/Q154166,Germany,ساوركراوت,ar,"{'ملفوف, حمض اللبنيك'}","{'ماء, ملفوف, ملح الطعام'}",
http://www.wikidata.org/entity/Q2098139,Germany,krakeling,nl,"{'tarwemeel, roggemeel'}",{''},
http://www.wikidata.org/entity/Q152964,Germany,sallatë patatesh,sq,{'Patatja'},{'Patatja'},
http://www.wikidata.org/entity/Q154166,Germany,sauerkraut,en,"{'white cabbage, DL-lactic acid'}","{'water, table salt, white cabbage'}",
http://www.wikidata.org/entity/Q17103699,Germany,bastón de carambelu,ast,{'azucre'},{'azucre'},
http://www.wikidata.org/entity/Q21809695,Germany,Яйца по-русски,ru,{'яйцо'},{''},
http://www.wikidata.org/entity/Q452383,Germany,любекский марципан,ru,"{'Рецепт:Миндальная паста, сахар'}",{''},
http://www.wikidata.org/entity/Q1827035,Germany,Sup lentil,id,"{'air, rempah-rempah'}",{''},
http://www.wikidata.org/entity/Q152526,Germany,柏林甜圈,zh,"{'蛋, 餡, 食用油'}",{''},
http://www.wikidata.org/entity/Q314491,Germany,Franzbrötchen,nl,{'boter'},{''},
http://www.wikidata.org/entity/Q251521,Germany,Prinzregententorte,fr,{'sponge cake'},{''},
http://www.wikidata.org/entity/Q57223,Germany,Stollen,jv,{'Manisan'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,Baumkuchen,en,"{'flour, layer'}",{''},
http://www.wikidata.org/entity/Q2740122,Germany,เลพคูเคิน,th,{'น้ำผึ้ง'},{''},
http://www.wikidata.org/entity/Q829243,Germany,Dunay dalğaları,az,{'un'},"{'şokolad, şəkər, kərə yağı, un, yumurta, Gilənar, Kakao tozu'}",
http://www.wikidata.org/entity/Q3665589,Germany,Baumkuchen,jv,{'glepung'},{''},
http://www.wikidata.org/entity/Q533210,Germany,Schupfnudel,en,{'flour'},{''},
http://www.wikidata.org/entity/Q3665589,Germany,Baumkuchen,gl,{'fariña'},{''},
http://www.wikidata.org/entity/Q12964402,Germany,melysion jeli,cy,{'Gelatin'},{''},
http://www.wikidata.org/entity/Q258279,Germany,Flädle,fr,{'bouillon'},{''},
http://www.wikidata.org/entity/Q329052,Germany,elderberry soup,en,{'elderberry'},{''},
http://www.wikidata.org/entity/Q883002,Germany,mutzbraten,en,{'pork'},{'pork'},
http://www.wikidata.org/entity/Q154166,Germany,surkål,nn,"{'hovudkål, DL-mjølkesyre'}","{'salt, hovudkål, vatn'}",
http://www.wikidata.org/entity/Q152964,Germany,馬鈴薯沙拉,zh,{'馬鈴薯'},{'馬鈴薯'},
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,cs,"{'uzenina, kari koření'}",{''},
http://www.wikidata.org/entity/Q152964,Germany,kartupeļu salāti,lv,{'kartupeļi'},{'kartupeļi'},
http://www.wikidata.org/entity/Q2740122,Germany,Lebkuchen,eu,{'ezti'},{''},
http://www.wikidata.org/entity/Q2740122,Germany,lebkuchen,nl,{'honing'},{''},
http://www.wikidata.org/entity/Q919627,Germany,Steckrübeneintopf,es,{'Brassica napobrassica'},{''},
http://www.wikidata.org/entity/Q55788422,Germany,Westfälische Götterspeise,en,{'pumpernickel'},{''},
http://www.wikidata.org/entity/Q831381,Germany,Bethmännchen,jv,{'Marzipan'},{''},
http://www.wikidata.org/entity/Q1722090,Germany,Kalbssteak Adlon,de,"{'Niere, Strohkartoffeln, Rührei, Kartoffel, Hühnerei, Madeirasauce, Kalbfleisch'}",{''},
http://www.wikidata.org/entity/Q1187678,Germany,Almendras garrapiñadas,es,"{'azúcar, almendra'}",{''},
http://www.wikidata.org/entity/Q19028,Germany,黑森林蛋糕,zh,{'巧克力蛋糕'},"{'樱, 巧克力蛋糕, 櫻桃白蘭地, 生奶油'}",
http://www.wikidata.org/entity/Q3665589,Germany,Baumkuchen,fi,{'jauho'},{''},
http://www.wikidata.org/entity/Q514526,Germany,Quarkkäulchen,en,"{'raisin, dough, quark'}",{''},
http://www.wikidata.org/entity/Q152964,Germany,kartoffelsalat,da,{'kartoffel'},{'kartoffel'},
http://www.wikidata.org/entity/Q701327,Germany,Гермкнедль,ru,{'хлебопекарные дрожжи'},{''},
http://www.wikidata.org/entity/Q154166,Germany,кисели купус,sr,"{'купус, млијечна киселина'}","{'купус, со, вода'}",
http://www.wikidata.org/entity/Q1066260,Germany,番茄湯,yue,{'番茄'},{''},
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,de,"{'Mehl, Marmelade'}",{''},
http://www.wikidata.org/entity/Q314529,Germany,Заяче рагу,uk,"{'кролі, заяць'}",{''},
http://www.wikidata.org/entity/Q2595324,Germany,бутерброд с колбасой,ru,{'хлеб'},"{'хлеб, колбаса'}",
http://www.wikidata.org/entity/Q1066260,Germany,شوربة الطماطم,ar,{'طماطم'},{''},
http://www.wikidata.org/entity/Q16983167,Germany,Bít tết Hamburg,vi,{'Bò bít tết'},{''},
http://www.wikidata.org/entity/Q451645,Germany,Streuselkuchen,fr,{'streusel'},{''},
http://www.wikidata.org/entity/Q176063,Germany,เคอรีววสท์,th,{'ไส้กรอก'},{''},
http://www.wikidata.org/entity/Q1018075,Germany,tartine,fr,"{'pain, beurre'}","{'pain, beurre'}",
http://www.wikidata.org/entity/Q315508,Germany,Колбасный салат,ru,"{'уксус, колбаса, лук'}",{''},
http://www.wikidata.org/entity/Q57223,Germany,德式圣诞蛋糕,zh,{'蜜饯'},{''},
http://www.wikidata.org/entity/Q896508,Germany,Gaisburger Marsch,es,{'carne'},{''},
http://www.wikidata.org/entity/Q1827035,Germany,Сочевичний суп,uk,"{'вода, спеції, сочевиця'}",{''},
http://www.wikidata.org/entity/Q176063,Germany,Currywurst,sv,"{'korv, curry'}",{''},
http://www.wikidata.org/entity/Q152526,Germany,베를리너,ko,"{'알, 식용유, 소'}",{''},
http://www.wikidata.org/entity/Q1066260,Germany,Tomatsuppe,nb,{'tomat'},{''},
http://www.wikidata.org/entity/Q22976,Germany,Dampfnudel,uz,"{'Un, marmelad'}",{''},
http://www.wikidata.org/entity/Q452383,Germany,Mazapán de Lübeck,es,"{'azúcar, pasta de almendra'}",{''},
http://www.wikidata.org/entity/Q895678,Germany,Kottenbutter,es,{'pan integral'},"{'mantequilla, carne de cerdo, aros de cebolla, pan integral'}",
http://www.wikidata.org/entity/Q154166,Germany,acida brasiko,eo,"{'laktata acido, Blanka brasiko'}","{'salo, akvo, Blanka brasiko'}",
http://www.wikidata.org/entity/Q154166,Germany,Cabáiste géaraithe,ga,"{'cabáiste, Aigéad lachtach'}","{'uisce, cabáiste, salann'}",
http://www.wikidata.org/entity/Q837207,Germany,pumperniķelis,lv,{'rudzu milti'},{''},
http://www.wikidata.org/entity/Q534420,Germany,農夫の朝食,ja,{'ジャガイモ'},{''},
http://www.wikidata.org/entity/Q1535277,Germany,hoorische,en,{'potato'},{''},
http://www.wikidata.org/entity/Q896947,Germany,"Birnen, Bohnen und Speck",de,{'Kochbirne'},"{'Phaseolus vulgaris, Schweinebauch, Kochbirne'}",
http://www.wikidata.org/entity/Q701327,Germany,Germknödel,de,{'Backhefe'},{''},
http://www.wikidata.org/entity/Q176063,Germany,currywurst,nb,"{'pølse, karri'}",{''},
http://www.wikidata.org/entity/Q12964402,Germany,Jöleli şeker,tr,{'Jelatin'},{''},
http://www.wikidata.org/entity/Q878765,Germany,Schnitzel Holstein,de,{'Kalbfleisch'},{''},
http://www.wikidata.org/entity/Q896508,Germany,Gaisburger Marsch,de,{'Fleisch'},{''},
http://www.wikidata.org/entity/Q152964,Germany,ポテトサラダ,ja,{'ジャガイモ'},{'ジャガイモ'},
http://www.wikidata.org/entity/Q1722090,Germany,Kalbssteak Adlon,it,"{'rene, uova strapazzate, patata, uovo di gallina, vitello'}",{''},
http://www.wikidata.org/entity/Q112656147,Germany,Dibbehas,de,{'Hasenfleisch'},{''},
http://www.wikidata.org/entity/Q22976,Germany,Դամպֆնուդել,hy,"{'ալյուր, մարմելադ'}",{''},
http://www.wikidata.org/entity/Q314491,Germany,Franzbrötchen,en,{'butter'},{''},
http://www.wikidata.org/entity/Q176063,Germany,نقانق الكاري,ar,"{'نقانق, مسحوق الكاري, كَتشب الكاري'}",{''},
http://www.wikidata.org/entity/Q176063,Germany,Κάριβουρστ,el,"{'Λουκάνικο, κάρυ'}",{''},
http://www.wikidata.org/entity/Q316244,Germany,ピッケルト,ja,{'ジャガイモ'},{''},
http://www.wikidata.org/entity/Q315508,Germany,Wurstsalat,nl,"{'azijn, worst, ui'}",{''},
http://www.wikidata.org/entity/Q22976,Germany,ダンフヌーデルン,ja,"{'穀粉, マーマレード'}",{''},
http://www.wikidata.org/entity/Q154166,Germany,súrkál,is,"{'Hvítkál, mjólkursýra'}","{'vatn, Hvítkál, borðsalt'}",
http://www.wikidata.org/entity/Q17103699,Germany,Карамельная трость,ru,{'сахар'},{'сахар'},
http://www.wikidata.org/entity/Q319435,Germany,Linsen mit Spätzle,es,"{'lenteja, spätzle, Salchicha de Viena'}",{''},
http://www.wikidata.org/entity/Q451645,Germany,штрейзелькухен,uk,{'Крихти'},{''},
http://www.wikidata.org/entity/Q514526,Germany,Quarkkäulchen,pl,"{'rodzynki, ciasto'}",{''},
http://www.wikidata.org/entity/Q21809695,Germany,Russisch ei,en,{'egg'},{''},
http://www.wikidata.org/entity/Q152964,Germany,Erdäpfelsalat,bar,{'Eadäpfe'},{'Eadäpfe'},
http://www.wikidata.org/entity/Q533210,Germany,schupfnudel,nl,{'meel'},{''},
http://www.wikidata.org/entity/Q152964,Germany,krompirjeva solata,sl,{'krompir'},{'krompir'},
http://www.wikidata.org/entity/Q1124851,Germany,케제슈페츨레,ko,"{'치즈, 슈페츨레'}",{''},
http://www.wikidata.org/entity/Q315508,Germany,ヴルストザラート,ja,"{'酢, ソーセージ, 玉ねぎ'}",{''},
http://www.wikidata.org/entity/Q316244,Germany,Pickert,es,{'papa'},{''},
http://www.wikidata.org/entity/Q19028,Germany,Schwarzwaldin kakku,fi,{'suklaakakku'},"{'kirsikka, suklaakakku, Kirschwasser, Kermavaahto'}",
http://www.wikidata.org/entity/Q152526,Germany,ברלינר,he,"{'ביצה, שמן בישול, מלית, בצק שמרים'}",{''},
http://www.wikidata.org/entity/Q12964402,Germany,Permén gudir,jv,{'Gelatin'},{''},
http://www.wikidata.org/entity/Q533210,Germany,شوپفنودل,fa,{'آرد'},{''},
